,summary,Fossile Energie,Politik,Gesundheit,Armut,word
zurück thema,2.0879262948409503,0.05325058668212557,-0.15128541966884154,0.04798772890119716,0.006713138378164854,zurück thema
Heizen,9.440151014128372,0.08138951823466396,-1.3744864757443518,0.1038521625658257,0.835013860856015,Heizen
thema heizen,2.118306465211928,0.0627418813672356,-0.16573098195646663,0.03354216661357209,-0.007732423909460079,thema heizen
Holz,11.659821337341077,0.2644322008928239,-1.871262907784095,-1.671989759214056,0.7015789498072613,Holz
heizen holz,3.9938887334236943,0.019703415930543106,-0.7998794258510094,-0.6006062772809706,0.9543163108736832,heizen holz
Ist,4.89067851311126,0.05685004094591165,0.23292428264709195,-0.8031719502057638,-0.8444465407287962,Ist
holz sei,2.2237154117253985,0.09305222586899536,-0.21429345552393084,-0.01502030695389205,-0.05629489747692457,holz sei
sei holz,2.174226238836476,0.07930152047795035,-0.19178689866387222,0.007486249906166574,-0.03378834061686573,sei holz
Alternative,6.526966626411848,0.3646169377742857,-1.2910563561582695,-1.0917832075882308,-0.17918301791408453,Alternative
holz alternative,2.378601943916282,0.13137705141242648,-0.2816269462401209,-0.08235379767008204,-0.12362838819311452,holz alternative
alternative gas,4.4832199778975355,0.357249392139207,-0.9154555829969359,-0.7161824344268971,-0.7574570249499293,alternative gas
detektor.fm,2.5872716978084913,0.1739938349904597,-0.3657179716448964,-0.1664448230748576,-0.2077194135978899,detektor.fm
detektor.fm das,2.292334943622555,0.11085286480750066,-0.24468497381381207,-0.04541182524377332,-0.08668641576680569,detektor.fm das
Podcast-Radio,2.250123607506008,0.10006911756737234,-0.22609920105386522,-0.026826052483826426,-0.06810064300685877,Podcast-Radio
das podcast-radio,2.250123607506008,0.10006911756737234,-0.22609920105386522,-0.026826052483826426,-0.06810064300685877,das podcast-radio
Wie,35.34320860108283,0.1175591148673815,-0.18450506554064655,-0.15591693162399492,-0.18840504527687968,Wie
podcast-radio wie,2.15146015359703,0.07269653522094863,-0.1812608025126263,0.0180123460574126,-0.023262244465619815,podcast-radio wie
gut,21.220910018370336,-0.1317187816760099,0.41960353692014857,-0.5050362584208259,-0.37430297092078585,gut
wie gut,2.1316205448279826,0.0667886953259749,-0.17199655929037572,0.0272765892796628,-0.01399800124336952,wie gut
gut holz,2.0949161674970447,0.055466781671106045,-0.15462758673608493,0.044645561833953774,0.003370971310921453,gut holz
holz heizen,2.427530792304266,0.14219882376848222,-0.30198865556039106,-0.10271550699035233,-0.1439900975133847,holz heizen
wirklich,6.529406332930565,0.040281670862884374,-0.1302968763099444,-1.0921569264693793,0.45045441085516197,wirklich
heizen wirklich,2.0473499952102885,0.03998444745847963,-0.13166032132587138,0.06761282724416727,0.02633823672113488,heizen wirklich
eignet,2.0269522404089306,0.03304514213564745,-0.12164735515702751,0.07762579341301133,0.0363512028899789,eignet
wirklich eign,2.0269522404089306,0.03304514213564745,-0.12164735515702751,0.07762579341301133,0.0363512028899789,wirklich eign
steht,10.961050191457227,0.03314036749454738,0.2541084264512282,-1.610188998424947,-0.37658552687463215,steht
eign steh,2.011450470260695,0.02764409847882107,-0.11397013849595132,0.08530301007408743,0.04402841955105502,eign steh
Frage,2.3742005016288386,-0.1511053282452989,0.32535477765051235,-0.08050165102771017,-0.12177624155074265,Frage
steh frage,1.9963052841011177,0.02225730753490766,-0.10641216381754254,0.09286098475249625,0.05158639422946388,steh frage
Klimabilanz,1.9858816579145517,0.01848489242220522,-0.10117702536485601,0.09809612320518286,0.05682153268215033,Klimabilanz
frage klimabilanz,1.9858816579145517,0.01848489242220522,-0.10117702536485601,0.09809612320518286,0.05682153268215033,frage klimabilanz
Feinstaubbelastung,1.9655117834230422,0.010954912455231813,-0.09086671066644023,0.10840643790359832,0.06713184738056616,Feinstaubbelastung
klimabilanz feinstaubbelastung,1.9655117834230422,0.010954912455231813,-0.09086671066644023,0.10840643790359832,0.06713184738056616,klimabilanz feinstaubbelastung
kritisiert,5.837828002491172,0.2743795610549947,-0.3098832369424319,-0.980199711387189,-1.0214743019102215,kritisiert
feinstaubbelastung kritisier,1.9397330608338295,0.0011136765523765122,-0.07766441577665911,0.12160873279337979,0.08033414227034744,feinstaubbelastung kritisier
Höhere,2.1462516589262526,0.0711594831675559,-0.17883695584817286,0.02043619272186591,-0.020838397801166267,Höhere
Preise,29.501579630075174,0.33172480812768923,-0.32759342318860424,-2.6002847098015303,-1.7084575817400653,Preise
hoch preis,9.730287270017158,0.368069456902045,-0.6059076315785744,-1.491084321023079,-1.5323589115461114,hoch preis
notwendig,2.292334943622555,0.11085286480750066,-0.24468497381381207,-0.04541182524377332,-0.08668641576680569,notwendig
preis notwendig,2.292334943622555,0.11085286480750066,-0.24468497381381207,-0.04541182524377332,-0.08668641576680569,preis notwendig
Lindner,4.809185213287244,0.3726183694690719,-0.9856417251190172,-0.7863685765489784,-0.827643167072011,Lindner
notwendig lindner,2.517750920587808,0.16077507268290447,-0.33848006086229904,-0.13920691229226023,-0.1804815028152925,notwendig lindner
Gaspreise,70.25323445033966,0.5273862021048693,-2.1455237729383922,-3.467947250258797,-3.509221840781829,Gaspreise
lindner gaspreis,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,lindner gaspreis
bleiben,11.689223151501208,-0.1707876140961468,0.4132914605916209,0.4511862088208205,-1.7157828107999915,bleiben
gaspreis bleib,2.488602859091834,0.1549579471763237,-0.32683550191150335,-0.12756235334146457,-0.16883694386449674,gaspreis bleib
langfristig,4.339196392088135,0.139335629964819,-0.8828032175313381,-0.6835300689612991,0.6892208312147065,langfristig
bleib langfristig,2.3311353937434665,0.12032435588125642,-0.26146949201800573,-0.06219634344796692,-0.10347093397099927,bleib langfristig
hoch,9.173725731821547,-0.08646430459946476,-0.2503619170079559,-1.432184400587279,0.9489880842695626,hoch
langfristig hoch,2.208053317187818,0.08878738272299003,-0.20722532507756275,-0.007952176507523825,-0.0492267670305562,langfristig hoch
n-tv.de,3.6595471881031503,0.14635324168246083,-0.06577747093384957,-0.5131803217690605,-0.5544549122920929,n-tv.de
hoch n-tv.d,2.1624335627120543,0.07590299361746498,-0.18634828658382377,0.012924861986215076,-0.028349728536817356,hoch n-tv.d
n-tv.d der,2.122610524897653,0.06405744938351336,-0.1677607605036486,0.03151238806639013,-0.009762202456642069,n-tv.d der
ukraine-krieg treib,2.060393179745379,0.04432516757991625,-0.1380108782205131,0.061262270349525604,0.019987679826493278,ukraine-krieg treib
treib preis,2.7228342341733773,0.1973956007016629,-0.41678738533998577,-0.217514236769947,-0.25878882729297936,treib preis
Strom,36.59950024799453,0.34272917145386117,-0.5940625106980176,-2.8158754869948432,-0.6433141767959876,Strom
preis strom,5.194838876549665,0.32693845948723843,-0.6123250786571544,-0.8635065100762137,-0.904781100599246,preis strom
Lebensmittel,2.6729655307466196,0.18912554259166384,-0.39830259140722274,-0.19902944283718407,-0.24030403336021625,Lebensmittel
strom lebensmittel,2.6729655307466196,0.18912554259166384,-0.39830259140722274,-0.19902944283718407,-0.24030403336021625,strom lebensmittel
Sprit,1.9751620673244745,0.014548694319449645,-0.09576450406835683,0.10350864450168212,0.062234053978649534,Sprit
lebensmittel sprit,1.9751620673244745,0.014548694319449645,-0.09576450406835683,0.10350864450168212,0.062234053978649534,lebensmittel sprit
massiv,5.618805066630016,0.17051495984498688,0.015315607684793417,-0.9419599208094656,-0.9832345113324978,massiv
sprit massiv,1.9678339162554943,0.011824082676579598,-0.09204745259940876,0.10722569597062978,0.0659511054475977,sprit massiv
Höhe,6.177941838761929,0.12175706274440098,0.1539955670089848,-1.0368260813089458,-1.078100671831978,Höhe
massiv höhe,2.1462516589262526,0.0711594831675559,-0.17883695584817286,0.02043619272186591,-0.020838397801166267,massiv höhe
Finanzminister,2.5579046734985904,0.16851881622059992,-0.35430248611072035,-0.1550293375406816,-0.19630392806371394,Finanzminister
finanzminister lindner,2.47019800689028,0.15119617512913702,-0.3194123618369354,-0.12013921326689649,-0.16141380378992884,finanzminister lindner
dämpft,2.0290496253151,0.03376734977554665,-0.1226815682380619,0.07659158033197694,0.03531698980894471,dämpft
lindner dämpf,2.0290496253151,0.03376734977554665,-0.1226815682380619,0.07659158033197694,0.03531698980894471,lindner dämpf
zudem,2.8290910232989286,-0.07819003393192903,0.2924763322570682,-0.2557963679881025,-0.29707095851113474,zudem
dämpf zudem,2.044901281003015,0.03916122792405956,-0.13046356465857367,0.06880958391146502,0.027534993388432724,dämpf zudem
Hoffnungen,2.3264738193601824,0.11920779742697808,-0.2594677886863155,-0.06019464011627678,-0.10146923063930918,Hoffnungen
zudem hoffnung,2.060393179745379,0.04432516757991625,-0.1380108782205131,0.061262270349525604,0.019987679826493278,zudem hoffnung
schnelle,4.277465729330856,0.3461972413764522,-0.8684747645837754,-0.6692016160137367,-0.7104762065367689,schnelle
hoffnung schnell,2.478343426696902,0.15286965847020248,-0.32270441355453383,-0.12343126498449498,-0.16470585550752745,hoffnung schnell
Entlastung,13.605781675368865,0.49095959103481807,-1.804670993812947,-1.8263357266987574,-1.86761031722179,Entlastung
schnell entlastung,2.1804627479551377,0.08107935002385774,-0.1946511736563264,0.004621974913712174,-0.03665261560931995,schnell entlastung
Vor,7.507454229851416,0.24770501261381464,-0.3378114403047585,-1.2317373253740005,-0.4054932576316943,Vor
Öl-,18.13399404359673,0.4996815246206821,-1.8335939027680848,-2.1136292018648892,-2.1549037923879215,Öl-
vor öl-,2.5503863259230193,0.1670919496388397,-0.3513588977344454,-0.15208574916440673,-0.19336033968743904,vor öl-
Gaspreisen,13.35503214065477,0.4658212255552243,-2.007007302874512,-1.8077341543044732,-0.7882193714577468,Gaspreisen
öl- gaspreis,7.006509368544358,0.43632944929988565,-1.3619536764262712,-1.1626805278562324,-1.2039551183792645,öl- gaspreis
sieht,11.304120211595402,-0.08961465356086207,0.10345596035751127,0.8642368920259457,-1.6822827713857211,sieht
gaspreis seh,2.46235881895174,0.1495724776297107,-0.31623380969232007,-0.1169606611222813,-0.15823525164531357,gaspreis seh
langfristige,2.250123607506008,0.10006911756737234,-0.22609920105386522,-0.026826052483826426,-0.06810064300685877,langfristige
seh langfristig,2.250123607506008,0.10006911756737234,-0.22609920105386522,-0.026826052483826426,-0.06810064300685877,seh langfristig
Preisveränderung,2.1568504925351735,0.07427696815601058,-0.18376310199542592,0.015510046574612968,-0.025764543948419438,Preisveränderung
langfristig preisveränderung,2.1568504925351735,0.07427696815601058,-0.18376310199542592,0.015510046574612968,-0.025764543948419438,langfristig preisveränderung
Klemme,2.1624335627120543,0.07590299361746498,-0.18634828658382377,0.012924861986215076,-0.028349728536817356,Klemme
industrie klemme,2.1624335627120543,0.07590299361746498,-0.18634828658382377,0.012924861986215076,-0.028349728536817356,industrie klemme
Glas,2.215709520026373,0.0908819993358171,-0.21068672694948073,-0.01141357837944186,-0.052688168902474276,Glas
klemme glas,2.215709520026373,0.0908819993358171,-0.21068672694948073,-0.01141357837944186,-0.052688168902474276,klemme glas
russisches,11.889560097295016,0.47017484379675056,-1.4951393903732098,-1.6915016134210108,-1.7327762039440433,russisches
glas russisch,2.4385638983271094,0.14456342251374332,-0.3065233494497796,-0.10725020087974085,-0.1485247914027732,glas russisch
russisch gas,31.638209898064964,0.5122566029243365,-1.9092031428060805,-2.6702064652272983,-2.71148105575033,russisch gas
gas euronews,2.629426930828335,0.18158942761097893,-0.3818799751003841,-0.18260682653034524,-0.22388141705337752,gas euronews
Glasindustrie,2.3173775968526824,0.11701246790348879,-0.2555502498481287,-0.05627710127809004,-0.0975516918011223,Glasindustrie
die glasindustrie,2.3173775968526824,0.11701246790348879,-0.2555502498481287,-0.05627710127809004,-0.0975516918011223,die glasindustrie
braucht,4.124960108615637,-0.03613517012114692,0.34839076118216844,-0.6328972502083743,-0.6741718407314066,braucht
glasindustrie brauch,2.1869460561865455,0.08291346923870338,-0.197620125400717,0.0016530231693219054,-0.03962156735371044,glasindustrie brauch
große,6.566178505291691,0.13871643977458512,0.12872679636359236,-1.0977729061239736,-1.1390474966470059,große
brauch groß,2.1412149654734303,0.0696637522518889,-0.17648745848248099,0.022785690087557712,-0.018488900435474742,brauch groß
Energiemengen,2.1141276627874834,0.061457806130895076,-0.1637563245106922,0.03551682405934659,-0.0057577664636856785,Energiemengen
groß energiemenge,2.1141276627874834,0.061457806130895076,-0.1637563245106922,0.03551682405934659,-0.0057577664636856785,groß energiemenge
oft,3.285613722519292,0.10304580128404821,-0.6046675098928399,0.7816342089025786,-0.44666895184583355,oft
energiemenge oft,2.063175602189851,0.045241632518263096,-0.13936039996436886,0.0599127486056698,0.01863815808263747,energiemenge oft
Verfeuerung,2.1022848902792233,0.05778188591306845,-0.15813884590687796,0.04113430266316082,-0.00014028785987150644,Verfeuerung
oft verfeuerung,2.1022848902792233,0.05778188591306845,-0.15813884590687796,0.04113430266316082,-0.00014028785987150644,oft verfeuerung
Erdgas,17.3051800187798,0.28016555026298817,-0.12055037840605307,-2.0668467808435778,-2.10812137136661,Erdgas
verfeuerung erdgas,2.1804627479551377,0.08107935002385774,-0.1946511736563264,0.004621974913712174,-0.03665261560931995,verfeuerung erdgas
stammen,2.232098602097231,0.09530306318476109,-0.21805626978733147,-0.018783121217292705,-0.060057711740325155,stammen
erdgas stamm,2.232098602097231,0.09530306318476109,-0.21805626978733147,-0.018783121217292705,-0.060057711740325155,erdgas stamm
Sollte,4.279106416618409,0.029946032153349466,-0.868858256309124,1.2228094407898926,-0.7108596982621178,Sollte
soll russisch,2.46235881895174,0.1495724776297107,-0.31623380969232007,-0.1169606611222813,-0.15823525164531357,soll russisch
abgedreht,2.7357388934330156,0.19947577331785396,-0.4215156111966198,-0.22224246262658118,-0.26351705314961354,abgedreht
gas abdreh,2.7357388934330156,0.19947577331785396,-0.4215156111966198,-0.22224246262658118,-0.26351705314961354,gas abdreh
drohen,9.3594587435826,0.27231887218998857,-0.9125788523016364,0.5237820971151897,-1.493502953907318,drohen
abdreh droh,2.280891472754188,0.1079802049346396,-0.2396804130461865,-0.0404072644761477,-0.08168185499918,abdreh droh
verhängnisnisvolle,2.215709520026373,0.0908819993358171,-0.21068672694948073,-0.01141357837944186,-0.052688168902474276,verhängnisnisvolle
droh verhängnisnisvoll,2.215709520026373,0.0908819993358171,-0.21068672694948073,-0.01141357837944186,-0.052688168902474276,droh verhängnisnisvoll
Folgen,9.260140808189282,0.2959320865468494,-1.0740999352862874,0.000707400762981401,-0.3421990245136491,Folgen
verhängnisnisvoll folge,2.110068133190911,0.06020392094870875,-0.16183428725561366,0.03743886131442509,-0.003835729208607421,verhängnisnisvoll folge
Andreas,2.9146866639791513,0.2260387042544072,-0.4848763727858133,-0.2856032242157745,-0.3268778147388068,Andreas
Lenz,3.1907300902298017,0.26012143601058396,-0.5753638086981332,-0.3760906601280944,-0.41736525065112673,Lenz
andreas lenz,3.1907300902298017,0.26012143601058396,-0.5753638086981332,-0.3760906601280944,-0.41736525065112673,andreas lenz
Ein,32.07713443113198,0.036968989746585336,-0.026622611863823354,0.2703496113886793,-0.472893322341062,Ein
lenz ein,2.7357388934330156,0.19947577331785396,-0.4215156111966198,-0.22224246262658118,-0.26351705314961354,lenz ein
Gasembargo,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,Gasembargo
ein gasembargo,3.14549158030049,0.25501995850889736,-0.5610842329571281,-0.36181108438708925,-0.40308567491012165,ein gasembargo
